id,legacy_id,username,full_name,avatar,bio,headline,role,location,github,linkedin,website,availability,interests,xp,level,streak_days,last_active,is_verified,onboarding_completed,is_active,is_staff,is_superuser,created_at,updated_at
473b12ab-4d0d-5b7f-89b2-c0a1e2405c60,\N,martina.sosa.demo,Martina Sosa,,"Environmental Science, year 2. Looking for people to work through turning field notes into a usable map with. My next project should involve climate. Also into music. Fictional demo profile.",Learning QGIS through small projects,builder,"Córdoba, Argentina",,,,open_to_collaboration,"[""Climate"",""music"",""turning field notes into a usable map""]",260,3,0,2026-09-17,false,true,true,false,false,2026-05-30T20:30:00+00:00,2026-09-19T10:30:00+00:00
88820056-e901-59a1-b2ca-c4e813b34f7b,\N,tomas.benitez.demo,Tomás Benítez,,Most of my work so far is coursework in interaction design. This year (3) I am spending more time on testing prototypes with keyboard users. Can contribute as a product designer. Street photography keeps me away from the laptop. Fictional demo profile.,Interaction Design student · Social Impact,learner,"Rosario, Argentina",,,,open_to_collaboration,"[""Social Impact"",""street photography"",""testing prototypes with keyboard users""]",2060,7,5,2026-09-19,false,true,true,false,false,2026-06-02T04:30:00+00:00,2026-09-19T10:30:00+00:00
6720265f-9f2b-5485-bf24-54e1784991b6,\N,agustina.pereyra.demo,Agustina Pereyra,,"Learning by making small things. Year 4 of software engineering, with an interest in productivity. Next up: reliable offline sync. I can usually find a few hours between classes and music. Fictional demo profile.",Software Engineering · Year 4,mentor,"La Plata, Argentina",,,,mentoring,"[""Productivity"",""music"",""reliable offline sync""]",275,3,0,2026-09-17,false,true,true,false,false,2026-06-11T18:30:00+00:00,2026-09-19T10:30:00+00:00
fbdfefdb-ca2d-5a0e-87ed-62021c1c11d4,\N,mateo.acosta.demo,Mateo Acosta,,"Based in Córdoba; mobile computing, year 2. I enjoy the research and debugging parts of group work. Working on screen-reader support on Android at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Mobile developer in training,builder,"Córdoba, Argentina",,,,open_to_collaboration,"[""Mobile"",""street photography"",""screen-reader support on Android""]",245,3,0,2026-09-14,false,true,true,false,false,2026-06-09T00:30:00+00:00,2026-09-19T10:30:00+00:00
8fa5b823-1a70-59f7-9bb2-b3d5f36dc82b,\N,lucia.fernandez.demo,Lucía Fernández,,I am in year 2 of digital media. Interested in community and music. Would like to practise writing navigation labels people understand with a team that is comfortable asking basic questions. Fictional demo profile.,Learning Figma through small projects,learner,"Rosario, Argentina",,,,open_to_collaboration,"[""Community"",""music"",""writing navigation labels people understand""]",1145,5,0,2026-09-17,false,true,true,false,false,2026-06-12T05:30:00+00:00,2026-09-19T10:30:00+00:00
f6e8344b-87f4-5461-93fc-b01ff1ae4265,\N,chinwe.nwosu.demo,Chinwe Nwosu,,"Year 3, multimedia. I want to get better at making lightweight animations for the web. Happy to help with a small creative technology project; still balancing it with classes. Outside coursework: language exchange. Fictional demo profile.",Multimedia student · Creative Technology,builder,"Ibadan, Nigeria",,,,open_to_collaboration,"[""Creative Technology"",""language exchange"",""making lightweight animations for the web""]",445,3,0,2026-09-11,false,true,true,false,false,2026-06-11T06:30:00+00:00,2026-09-19T10:30:00+00:00
0bd9c807-50b6-567b-befe-96c80ed2fc9d,\N,tobiloba.adeyemi.demo,Tobiloba Adeyemi,,"Studying information systems in Enugu (year 3). Currently practising migrations that keep old records usable. I like projects with a clear, small first version. Usually around for badminton on weekends. Fictional demo profile.",Information Systems · Year 3,builder,"Enugu, Nigeria",,,,,"[""FinTech"",""badminton"",""migrations that keep old records usable""]",290,3,0,2026-09-17,false,true,true,false,false,2026-06-04T03:30:00+00:00,2026-09-19T10:30:00+00:00
c6286e16-5e03-594c-aa67-861b8ba91b33,\N,aisha.ibrahim.demo,Aisha Ibrahim,,"Environmental Science, year 1. Looking for people to work through turning field notes into a usable map with. My next project should involve climate. Also into language exchange. Fictional demo profile.",GIS contributor in training,learner,"Lagos, Nigeria",,,,open_to_collaboration,"[""Climate"",""language exchange"",""turning field notes into a usable map""]",1180,5,4,2026-09-19,false,true,true,false,false,2026-06-14T06:30:00+00:00,2026-09-19T10:30:00+00:00
fb400c3e-ecd0-522e-8b8e-1323946be71a,\N,kelechi.nnamdi.demo,Kelechi Nnamdi,,Most of my work so far is coursework in interaction design. This year (3) I am spending more time on testing prototypes with keyboard users. Can contribute as a product designer. Badminton keeps me away from the laptop. Fictional demo profile.,Learning Figma through small projects,builder,"Ibadan, Nigeria",,,,focused_learning,"[""Social Impact"",""badminton"",""testing prototypes with keyboard users""]",1255,6,0,2026-09-17,false,true,true,false,false,2026-06-15T18:30:00+00:00,2026-09-19T10:30:00+00:00
373cd20e-25d5-5a46-a0ae-18157cf68a55,\N,folake.adebayo.demo,Folake Adebayo,,"Learning by making small things. Year 1 of software engineering, with an interest in productivity. Next up: reliable offline sync. I can usually find a few hours between classes and language exchange. Fictional demo profile.",Software Engineering student · Productivity,builder,"Enugu, Nigeria",,,,open_to_collaboration,"[""Productivity"",""language exchange"",""reliable offline sync""]",430,3,1,2026-09-18,false,true,true,false,false,2026-06-07T22:30:00+00:00,2026-09-19T10:30:00+00:00
b5be680a-732e-55e0-bc5d-b80e831ff33a,\N,wanjiku.mwangi.demo,Wanjiku Mwangi,,"Based in Nairobi; public health, year 3. I enjoy the research and debugging parts of group work. Working on designing clearer information charts at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Public Health · Year 3,learner,"Nairobi, Kenya",,,,focused_learning,"[""HealthTech"",""weekend walks"",""designing clearer information charts""]",550,4,0,2026-09-16,false,true,true,false,false,2026-05-26T19:30:00+00:00,2026-09-19T10:30:00+00:00
40120057-c43a-5745-9d3a-d9b0c6b1e84e,\N,brian.otieno.demo,Brian Otieno,,I am in year 4 of information technology. Interested in community and student radio. Would like to practise API tests with a team that is comfortable asking basic questions. Fictional demo profile.,Backend developer in training,builder,"Kisumu, Kenya",,,,focused_learning,"[""Community"",""student radio"",""API tests""]",735,4,0,2026-09-16,false,true,true,false,false,2026-06-17T02:30:00+00:00,2026-09-19T10:30:00+00:00
6d9d0917-bda8-5863-abe4-92d14b0cc926,\N,amina.mohamed.demo,Amina Mohamed,,"Year 3, multimedia. I want to get better at making lightweight animations for the web. Happy to help with a small creative technology project; still balancing it with classes. Outside coursework: weekend walks. Fictional demo profile.",Learning Blender through small projects,builder,"Mombasa, Kenya",,,,open_to_collaboration,"[""Creative Technology"",""weekend walks"",""making lightweight animations for the web""]",255,3,1,2026-09-18,false,true,true,false,false,2026-06-08T22:30:00+00:00,2026-09-19T10:30:00+00:00
6ac5a7a4-ae0d-5e31-8a7c-d85b63a96c46,\N,faith.wambui.demo,Faith Wambui,,"Studying information systems in Nairobi (year 3). Currently practising migrations that keep old records usable. I like projects with a clear, small first version. Usually around for student radio on weekends. Fictional demo profile.",Information Systems student · FinTech,learner,"Nairobi, Kenya",,,,open_to_collaboration,"[""FinTech"",""student radio"",""migrations that keep old records usable""]",595,4,1,2026-09-19,false,true,true,false,false,2026-06-01T06:30:00+00:00,2026-09-19T10:30:00+00:00
cac67f41-f5af-5268-9e2d-34feac0dc9fa,\N,kelvin.kiprotich.demo,Kelvin Kiprotich,,"Environmental Science, year 2. Looking for people to work through turning field notes into a usable map with. My next project should involve climate. Also into weekend walks. Fictional demo profile.",Environmental Science · Year 2,builder,"Kisumu, Kenya",,,,open_to_collaboration,"[""Climate"",""weekend walks"",""turning field notes into a usable map""]",205,3,0,2026-09-15,false,true,true,false,false,2026-05-30T06:30:00+00:00,2026-09-19T10:30:00+00:00
518ae987-15f7-5b22-8bcc-df59623dbdce,\N,lerato.mokoena.demo,Lerato Mokoena,,Most of my work so far is coursework in business administration. This year (4) I am spending more time on measuring whether people return after a first visit. Can contribute as a research partner. Short films keeps me away from the laptop. Fictional demo profile.,Research partner in training,builder,"Cape Town, South Africa",,,,open_to_collaboration,"[""Business"",""short films"",""measuring whether people return after a first visit""]",1460,6,3,2026-09-18,false,true,true,false,false,2026-06-10T02:30:00+00:00,2026-09-19T10:30:00+00:00
b7180518-4b5b-54ef-9060-958212d05ab7,\N,sipho.dlamini.demo,Sipho Dlamini,,"Learning by making small things. Year 1 of cybersecurity, with an interest in cybersecurity. Next up: threat modelling a small web app. I can usually find a few hours between classes and sketching. Fictional demo profile.",Learning Linux through small projects,learner,"Durban, South Africa",,,,focused_learning,"[""Cybersecurity"",""sketching"",""threat modelling a small web app""]",550,4,0,2026-09-12,false,true,true,false,false,2026-06-12T03:30:00+00:00,2026-09-19T10:30:00+00:00
3d0f3e54-413b-5a89-bc88-8cb0e7246b97,\N,ayesha.daniels.demo,Ayesha Daniels,,"Based in Pretoria; public health, year 1. I enjoy the research and debugging parts of group work. Working on designing clearer information charts at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Public Health student · HealthTech,builder,"Pretoria, South Africa",,,,open_to_collaboration,"[""HealthTech"",""short films"",""designing clearer information charts""]",450,4,0,2026-09-08,false,true,true,false,false,2026-06-05T18:30:00+00:00,2026-09-19T10:30:00+00:00
f4793612-bd5c-52c4-b29e-226fe28a77ca,\N,thando.nkosi.demo,Thando Nkosi,,I am in year 3 of information technology. Interested in community and sketching. Would like to practise API tests with a team that is comfortable asking basic questions. Fictional demo profile.,Information Technology · Year 3,builder,"Cape Town, South Africa",,,,open_to_collaboration,"[""Community"",""sketching"",""API tests""]",1340,6,0,2026-09-07,false,true,true,false,false,2026-05-24T05:30:00+00:00,2026-09-19T10:30:00+00:00
3d5b480d-3962-5c76-96ca-5459d65372aa,\N,naledi.molefe.demo,Naledi Molefe,,"Year 4, multimedia. I want to get better at making lightweight animations for the web. Happy to help with a small creative technology project; still balancing it with classes. Outside coursework: short films. Fictional demo profile.",Motion designer in training,learner,"Durban, South Africa",,,,open_to_collaboration,"[""Creative Technology"",""short films"",""making lightweight animations for the web""]",1895,7,33,2026-09-19,false,true,true,false,false,2026-06-10T04:30:00+00:00,2026-09-19T10:30:00+00:00
d6b81cb4-a299-5894-baa5-463cb63679a3,\N,mariam.hassan.demo,Mariam Hassan,,"Studying applied mathematics in Cairo (year 3). Currently practising explaining where a classifier gets things wrong. I like projects with a clear, small first version. Usually around for board games on weekends. Fictional demo profile.",Learning Python through small projects,builder,"Cairo, Egypt",,,,open_to_collaboration,"[""Machine Learning"",""board games"",""explaining where a classifier gets things wrong""]",495,4,0,2026-09-10,false,true,true,false,false,2026-06-12T04:30:00+00:00,2026-09-19T10:30:00+00:00
06657aeb-b604-5b0d-9281-d2e5afb78a9d,\N,omar.mostafa.demo,Omar Mostafa,,"Computer Science, year 3. Looking for people to work through accessible forms with. My next project should involve edtech. Also into cycling. Fictional demo profile.",Computer Science student · EdTech,builder,"Alexandria, Egypt",,,,focused_learning,"[""EdTech"",""cycling"",""accessible forms""]",1285,6,0,2026-09-15,false,true,true,false,false,2026-05-28T05:30:00+00:00,2026-09-19T10:30:00+00:00
b7f1d97d-9f3c-5885-b9ef-48d67a16a686,\N,salma.adel.demo,Salma Adel,,Most of my work so far is coursework in business administration. This year (2) I am spending more time on measuring whether people return after a first visit. Can contribute as a research partner. Board games keeps me away from the laptop. Fictional demo profile.,Business Administration · Year 2,learner,"Mansoura, Egypt",,,,focused_learning,"[""Business"",""board games"",""measuring whether people return after a first visit""]",1210,5,1,2026-09-18,false,true,true,false,false,2026-06-02T05:30:00+00:00,2026-09-19T10:30:00+00:00
d3175e63-6121-5d55-b429-df91670d9aca,\N,youssef.ibrahim.demo,Youssef Ibrahim,,"Learning by making small things. Year 2 of cybersecurity, with an interest in cybersecurity. Next up: threat modelling a small web app. I can usually find a few hours between classes and cycling. Fictional demo profile.",Security reviewer in training,builder,"Cairo, Egypt",,,,focused_learning,"[""Cybersecurity"",""cycling"",""threat modelling a small web app""]",590,4,1,2026-09-19,false,true,true,false,false,2026-05-25T05:30:00+00:00,2026-09-19T10:30:00+00:00
7b359533-e634-59eb-a2c3-b5501ff96488,\N,nour.el.sayed.demo,Nour El-Sayed,,"Based in Alexandria; public health, year 3. I enjoy the research and debugging parts of group work. Working on designing clearer information charts at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Learning Excel through small projects,builder,"Alexandria, Egypt",,,,open_to_collaboration,"[""HealthTech"",""board games"",""designing clearer information charts""]",530,4,0,2026-09-14,false,true,true,false,false,2026-06-06T22:30:00+00:00,2026-09-19T10:30:00+00:00
9047d24d-0775-5f10-bf17-6e8fc62c5884,\N,akosua.mensah.demo,Akosua Mensah,,I am in year 2 of data science. Interested in research and cooking. Would like to practise checking a model against a simple baseline with a team that is comfortable asking basic questions. Fictional demo profile.,Data Science student · Research,learner,"Accra, Ghana",,,,open_to_collaboration,"[""Research"",""cooking"",""checking a model against a simple baseline""]",1025,5,19,2026-09-19,false,true,true,false,false,2026-06-09T03:30:00+00:00,2026-09-19T10:30:00+00:00
85df6dcd-e42a-581f-802b-eb93568b74eb,\N,kwame.boateng.demo,Kwame Boateng,,"Year 2, computer engineering. I want to get better at collecting reliable sensor readings. Happy to help with a small climate project; still balancing it with classes. Outside coursework: community gardens. Fictional demo profile.",Computer Engineering · Year 2,builder,"Kumasi, Ghana",,,,open_to_collaboration,"[""Climate"",""community gardens"",""collecting reliable sensor readings""]",1200,5,4,2026-09-19,false,true,true,false,false,2026-06-14T05:30:00+00:00,2026-09-19T10:30:00+00:00
d16e3cdc-2868-563d-867d-62fa9b8b24ea,\N,abena.owusu.demo,Abena Owusu,,"Studying applied mathematics in Cape Coast (year 4). Currently practising explaining where a classifier gets things wrong. I like projects with a clear, small first version. Usually around for cooking on weekends. Fictional demo profile.",ML contributor in training,builder,"Cape Coast, Ghana",,,,open_to_collaboration,"[""Machine Learning"",""cooking"",""explaining where a classifier gets things wrong""]",1415,6,18,2026-09-19,false,true,true,false,false,2026-05-31T03:30:00+00:00,2026-09-19T10:30:00+00:00
35e87bcc-650c-5e3f-9741-3f0c54905b6f,\N,kofi.asante.demo,Kofi Asante,,"Computer Science, year 3. Looking for people to work through accessible forms with. My next project should involve edtech. Also into community gardens. Fictional demo profile.",Learning React through small projects,learner,"Accra, Ghana",,,,focused_learning,"[""EdTech"",""community gardens"",""accessible forms""]",1670,6,1,2026-09-19,false,true,true,false,false,2026-05-25T01:30:00+00:00,2026-09-19T10:30:00+00:00
61347d09-09eb-5f04-a4ec-fe830319799f,\N,efua.osei.demo,Efua Osei,,Most of my work so far is coursework in business administration. This year (3) I am spending more time on measuring whether people return after a first visit. Can contribute as a research partner. Cooking keeps me away from the laptop. Fictional demo profile.,Business Administration student · Business,builder,"Kumasi, Ghana",,,,focused_learning,"[""Business"",""cooking"",""measuring whether people return after a first visit""]",1775,6,0,2026-09-17,false,true,true,false,false,2026-05-26T06:30:00+00:00,2026-09-19T10:30:00+00:00
1bf86e3f-0e6e-5241-b319-71005237945f,\N,maryam.al.mansoori.demo,Maryam Al Mansoori,,"Learning by making small things. Year 2 of mobile computing, with an interest in mobile. Next up: screen-reader support on Android. I can usually find a few hours between classes and street photography. Fictional demo profile.",Mobile Computing · Year 2,builder,"Sharjah, United Arab Emirates",,,,open_to_collaboration,"[""Mobile"",""street photography"",""screen-reader support on Android""]",255,3,2,2026-09-18,false,true,true,false,false,2026-06-15T20:30:00+00:00,2026-09-19T10:30:00+00:00
7298015b-9105-595a-b879-3013c08053f7,\N,saeed.al.nuaimi.demo,Saeed Al Nuaimi,,"Based in Dubai; digital media, year 3. I enjoy the research and debugging parts of group work. Working on writing navigation labels people understand at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Content designer in training,learner,"Dubai, United Arab Emirates",,,,open_to_collaboration,"[""Community"",""music"",""writing navigation labels people understand""]",1130,5,0,2026-09-12,false,true,true,false,false,2026-06-16T00:30:00+00:00,2026-09-19T10:30:00+00:00
5c465a9a-bc36-5d7b-b5a2-0f18d9dab68a,\N,latifa.al.mazrouei.demo,Latifa Al Mazrouei,,I am in year 2 of data science. Interested in research and street photography. Would like to practise checking a model against a simple baseline with a team that is comfortable asking basic questions. Fictional demo profile.,Learning Python through small projects,builder,"Abu Dhabi, United Arab Emirates",,,,focused_learning,"[""Research"",""street photography"",""checking a model against a simple baseline""]",150,2,0,2026-09-08,false,true,true,false,false,2026-06-13T19:30:00+00:00,2026-09-19T10:30:00+00:00
e7dd6cb0-626e-510a-9e98-0498c534b04d,\N,hamad.al.qasimi.demo,Hamad Al Qasimi,,"Year 4, computer engineering. I want to get better at collecting reliable sensor readings. Happy to help with a small climate project; still balancing it with classes. Outside coursework: music. Fictional demo profile.",Computer Engineering student · Climate,builder,"Sharjah, United Arab Emirates",,,,focused_learning,"[""Climate"",""music"",""collecting reliable sensor readings""]",1545,6,4,2026-09-18,false,true,true,false,false,2026-06-03T20:30:00+00:00,2026-09-19T10:30:00+00:00
5532dec3-02ae-5ac3-8b57-2e8214a8598b,\N,noora.al.ali.demo,Noora Al Ali,,"Studying applied mathematics in Dubai (year 2). Currently practising explaining where a classifier gets things wrong. I like projects with a clear, small first version. Usually around for street photography on weekends. Fictional demo profile.",Applied Mathematics · Year 2,learner,"Dubai, United Arab Emirates",,,,focused_learning,"[""Machine Learning"",""street photography"",""explaining where a classifier gets things wrong""]",325,3,2,2026-09-19,false,true,true,false,false,2026-06-11T02:30:00+00:00,2026-09-19T10:30:00+00:00
0947c4b9-50d6-50e2-9043-84a15b80e8c7,\N,layan.al.harbi.demo,Layan Al Harbi,,"Interaction Design, year 2. Looking for people to work through testing prototypes with keyboard users with. My next project should involve social impact. Also into badminton. Fictional demo profile.",Product designer in training,builder,"Jeddah, Saudi Arabia",,,,open_to_collaboration,"[""Social Impact"",""badminton"",""testing prototypes with keyboard users""]",1420,6,1,2026-09-19,false,true,true,false,false,2026-06-06T00:30:00+00:00,2026-09-19T10:30:00+00:00
82a5c89c-0b3a-58b9-9259-837a5348a5c2,\N,abdullah.al.qahtani.demo,Abdullah Al Qahtani,,Most of my work so far is coursework in software engineering. This year (3) I am spending more time on reliable offline sync. Can contribute as a full-stack developer. Language exchange keeps me away from the laptop. Fictional demo profile.,Learning TypeScript through small projects,builder,"Riyadh, Saudi Arabia",,,,open_to_collaboration,"[""Productivity"",""language exchange"",""reliable offline sync""]",595,4,1,2026-09-18,false,true,true,false,false,2026-06-08T03:30:00+00:00,2026-09-19T10:30:00+00:00
729fe171-fa0d-547e-b374-39bd19f4c645,\N,reem.al.ghamdi.demo,Reem Al Ghamdi,,"Learning by making small things. Year 4 of mobile computing, with an interest in mobile. Next up: screen-reader support on Android. I can usually find a few hours between classes and badminton. Fictional demo profile.",Mobile Computing student · Mobile,learner,"Dammam, Saudi Arabia",,,,focused_learning,"[""Mobile"",""badminton"",""screen-reader support on Android""]",670,4,0,2026-09-10,false,true,true,false,false,2026-05-25T06:30:00+00:00,2026-09-19T10:30:00+00:00
67357d35-e727-50a5-9114-d5f2da172374,\N,faisal.al.otaibi.demo,Faisal Al Otaibi,,"Based in Jeddah; digital media, year 2. I enjoy the research and debugging parts of group work. Working on writing navigation labels people understand at the moment. Looking for a manageable project, not another full-time commitment. Fictional demo profile.",Digital Media · Year 2,builder,"Jeddah, Saudi Arabia",,,,focused_learning,"[""Community"",""language exchange"",""writing navigation labels people understand""]",385,3,0,2026-08-15,false,true,true,false,false,2026-06-04T05:30:00+00:00,2026-09-19T10:30:00+00:00
01c00e49-c4d6-5d4b-bbc1-8aa3fe21ba2a,\N,hala.al.zahrani.demo,Hala Al Zahrani,,I am in year 2 of data science. Interested in research and badminton. Would like to practise checking a model against a simple baseline with a team that is comfortable asking basic questions. Fictional demo profile.,Data analyst in training,builder,"Riyadh, Saudi Arabia",,,,open_to_collaboration,"[""Research"",""badminton"",""checking a model against a simple baseline""]",435,3,1,2026-09-18,false,true,true,false,false,2026-06-09T02:30:00+00:00,2026-09-19T10:30:00+00:00
1873645b-b54c-51dc-a41a-7131e831a64f,\N,elif.demir.demo,Elif Demir,,"Year 3, information systems. I want to get better at migrations that keep old records usable. Happy to help with a small fintech project; still balancing it with classes. Outside coursework: student radio. Fictional demo profile.",Learning SQL through small projects,learner,"İzmir, Turkey",,,,focused_learning,"[""FinTech"",""student radio"",""migrations that keep old records usable""]",1190,5,0,2026-09-16,false,true,true,false,false,2026-05-31T20:30:00+00:00,2026-09-19T10:30:00+00:00
9edec740-5de6-5c27-8233-5cf72946b182,\N,eren.kaya.demo,Eren Kaya,,"Studying environmental science in Ankara (year 4). Currently practising turning field notes into a usable map. I like projects with a clear, small first version. Usually around for weekend walks on weekends. Fictional demo profile.",Environmental Science student · Climate,builder,"Ankara, Turkey",,,,open_to_collaboration,"[""Climate"",""weekend walks"",""turning field notes into a usable map""]",785,4,0,2026-09-16,false,true,true,false,false,2026-05-23T05:30:00+00:00,2026-09-19T10:30:00+00:00
6988340a-a3c1-5fda-a996-711f1723c649,\N,zeynep.sahin.demo,Zeynep Şahin,,"Interaction Design, year 3. Looking for people to work through testing prototypes with keyboard users with. My next project should involve social impact. Also into student radio. Fictional demo profile.",Interaction Design · Year 3,builder,"Eskişehir, Turkey",,,,open_to_collaboration,"[""Social Impact"",""student radio"",""testing prototypes with keyboard users""]",1020,5,2,2026-09-18,false,true,true,false,false,2026-06-11T22:30:00+00:00,2026-09-19T10:30:00+00:00
783491ec-2857-52e8-a102-766d7abba6d2,\N,arda.yldz.demo,Arda Yıldız,,Most of my work so far is coursework in software engineering. This year (4) I am spending more time on reliable offline sync. Can contribute as a full-stack developer. Weekend walks keeps me away from the laptop. Fictional demo profile.,Full-stack developer in training,learner,"İzmir, Turkey",,,,focused_learning,"[""Productivity"",""weekend walks"",""reliable offline sync""]",1225,5,0,2026-09-16,false,true,true,false,false,2026-06-10T01:30:00+00:00,2026-09-19T10:30:00+00:00
e21dfd78-ea9f-5754-a3b2-3b3b66dd30b5,\N,defne.aydn.demo,Defne Aydın,,"Learning by making small things. Year 2 of mobile computing, with an interest in mobile. Next up: screen-reader support on Android. I can usually find a few hours between classes and student radio. Fictional demo profile.",Learning Flutter through small projects,builder,"Ankara, Turkey",,,,,"[""Mobile"",""student radio"",""screen-reader support on Android""]",270,3,0,2026-09-13,false,true,true,false,false,2026-06-06T01:30:00+00:00,2026-09-19T10:30:00+00:00
